id,loan_status,prob
58985,0,0.0285
58986,1,0.8235
58987,0,0.0189
58988,0,0.0649
58989,0,0.0389
58990,0,0.0166
58991,0,0.0374
58992,0,0.0267
58993,0,0.0221
58994,0,0.0466
58995,1,0.9922
58996,0,0.0802
58997,1,0.9056
58998,0,0.0049
58999,0,0.0622
59000,0,0.081
59001,0,0.0727
59002,0,0.0523
59003,0,0.108
59004,0,0.0872
59005,0,0.0189
59006,0,0.0272
59007,0,0.0363
59008,1,0.9789
59009,0,0.0397
59010,0,0.0136
59011,0,0.0102
59012,0,0.0133
59013,0,0.038
59014,0,0.0349
59015,0,0.0891
59016,0,0.0367
59017,0,0.0461
59018,0,0.0669
59019,0,0.0148
59020,0,0.0235
59021,0,0.0352
59022,0,0.1126
59023,1,0.9958
59024,0,0.0352
59025,1,0.7519
59026,0,0.0432
59027,0,0.0216
59028,0,0.1205
59029,0,0.0416
59030,0,0.0287
59031,0,0.1398
59032,0,0.3746
59033,0,0.0745
59034,0,0.1158
59035,0,0.0187
59036,0,0.1944
59037,0,0.0822
59038,0,0.0305
59039,0,0.0101
59040,0,0.0312
59041,0,0.0334
59042,0,0.0917
59043,1,0.9972
59044,0,0.0125
59045,0,0.0321
59046,0,0.2296
59047,0,0.0666
59048,0,0.0329
59049,0,0.0637
59050,0,0.0225
59051,0,0.0595
59052,0,0.0115
59053,0,0.0162
59054,0,0.0459
59055,0,0.0723
59056,0,0.01
59057,1,0.8471
59058,0,0.0067
59059,0,0.0271
59060,0,0.0247
59061,0,0.0137
59062,0,0.0719
59063,0,0.0161
59064,0,0.0529
59065,0,0.0079
59066,0,0.1837
59067,0,0.0101
59068,0,0.0582
59069,0,0.0219
59070,0,0.0165
59071,0,0.0672
59072,0,0.0615
59073,1,0.8176
59074,0,0.0572
59075,0,0.0604
59076,0,0.018
59077,1,0.9509
59078,0,0.2362
59079,0,0.0829
59080,0,0.0223
59081,0,0.0162
59082,0,0.0954
59083,0,0.0077
59084,0,0.0095
59085,0,0.0722
59086,0,0.1225
59087,0,0.046
59088,0,0.0745
59089,0,0.0715
59090,0,0.1463
59091,0,0.0095
59092,0,0.1093
59093,0,0.0394
59094,0,0.0293
59095,0,0.0088
59096,1,0.8564
59097,0,0.4426
59098,0,0.1112
59099,0,0.0207
59100,0,0.0231
59101,0,0.018
59102,0,0.0232
59103,0,0.0565
59104,0,0.0074
59105,0,0.068
59106,0,0.0219
59107,0,0.104
59108,0,0.0775
59109,0,0.0531
59110,0,0.0133
59111,0,0.0196
59112,0,0.0535
59113,1,0.9783
59114,0,0.0613
59115,0,0.0912
59116,0,0.0113
59117,0,0.0176
59118,0,0.0819
59119,0,0.0666
59120,0,0.0171
59121,0,0.0139
59122,0,0.2087
59123,1,0.9106
59124,1,0.9166
59125,0,0.0694
59126,1,0.7691
59127,0,0.0501
59128,0,0.1065
59129,0,0.0531
59130,0,0.0306
59131,0,0.0702
59132,0,0.2056
59133,0,0.2398
59134,0,0.0514
59135,0,0.0035
59136,0,0.0153
59137,0,0.0406
59138,0,0.0401
59139,0,0.0027
59140,0,0.112
59141,1,0.9152
59142,0,0.0765
59143,0,0.078
59144,0,0.0198
59145,0,0.0719
59146,0,0.0384
59147,0,0.0094
59148,0,0.049
59149,0,0.0446
59150,0,0.0287
59151,0,0.0504
59152,0,0.0855
59153,0,0.022
59154,0,0.0801
59155,0,0.0506
59156,0,0.3351
59157,0,0.0171
59158,0,0.1161
59159,0,0.0147
59160,0,0.0567
59161,0,0.0406
59162,0,0.0319
59163,0,0.0688
59164,0,0.0271
59165,0,0.2308
59166,0,0.0168
59167,0,0.1169
59168,0,0.2268
59169,1,0.8035
59170,0,0.0452
59171,0,0.0188
59172,0,0.038
59173,0,0.0262
59174,0,0.0189
59175,0,0.036
59176,0,0.0508
59177,0,0.0164
59178,0,0.0208
59179,0,0.0245
59180,0,0.1315
59181,0,0.2743
59182,1,0.8233
59183,0,0.0379
59184,0,0.0763
59185,0,0.2465
59186,0,0.0547
59187,0,0.0209
59188,0,0.1228
59189,0,0.0288
59190,0,0.0254
59191,0,0.0224
59192,0,0.0456
59193,0,0.0259
59194,0,0.1849
59195,0,0.044
59196,0,0.0349
59197,0,0.0621
59198,0,0.1863
59199,0,0.0036
59200,1,0.9368
59201,0,0.0312
59202,0,0.0047
59203,0,0.3508
59204,0,0.0296
59205,0,0.0196
59206,0,0.0319
59207,0,0.0284
59208,0,0.0207
59209,0,0.0208
59210,0,0.0511
59211,0,0.2997
59212,0,0.0748
59213,0,0.3443
59214,0,0.0195
59215,0,0.017
59216,0,0.2091
59217,0,0.009
59218,0,0.0225
59219,0,0.0114
59220,0,0.3883
59221,1,0.8646
59222,0,0.026
59223,0,0.0291
59224,0,0.1319
59225,0,0.0128
59226,0,0.032
59227,0,0.2377
59228,0,0.0693
59229,0,0.0028
59230,0,0.0139
59231,0,0.0109
59232,0,0.1705
59233,0,0.0423
59234,0,0.1247
59235,0,0.0118
59236,0,0.1403
59237,0,0.1285
59238,0,0.018
59239,0,0.0932
59240,0,0.0182
59241,0,0.088
59242,0,0.0427
59243,1,0.8202
59244,0,0.0425
59245,1,0.7001
59246,0,0.0206
59247,0,0.0475
59248,0,0.0092
59249,0,0.1089
59250,0,0.0741
59251,0,0.0597
59252,0,0.0131
59253,0,0.117
59254,0,0.0252
59255,0,0.0214
59256,0,0.0052
59257,1,0.957
59258,0,0.0583
59259,1,0.9898
59260,0,0.0084
59261,0,0.0169
59262,0,0.1183
59263,0,0.0049
59264,0,0.0547
59265,0,0.3891
59266,0,0.2401
59267,0,0.263
59268,0,0.0831
59269,0,0.0072
59270,1,0.9942
59271,0,0.0244
59272,1,0.8504
59273,0,0.0535
59274,0,0.2842
59275,0,0.0463
59276,0,0.0489
59277,0,0.0202
59278,0,0.0623
59279,0,0.0377
59280,0,0.0192
59281,0,0.0921
59282,0,0.0335
59283,0,0.061
59284,0,0.0163
59285,0,0.0596
59286,0,0.1704
59287,0,0.3302
59288,1,0.9897
59289,0,0.0159
59290,0,0.1465
59291,0,0.0483
59292,0,0.0065
59293,0,0.0372
59294,1,0.7377
59295,0,0.167
59296,0,0.0314
59297,0,0.0334
59298,0,0.0553
59299,0,0.0586
59300,0,0.0525
59301,0,0.031
59302,0,0.045
59303,0,0.056
59304,0,0.0353
59305,0,0.1661
59306,0,0.005
59307,0,0.0459
59308,0,0.0287
59309,0,0.0263
59310,0,0.0099
59311,0,0.0834
59312,0,0.0274
59313,1,0.8771
59314,0,0.0915
59315,0,0.0184
59316,1,0.7876
59317,0,0.1611
59318,0,0.0399
59319,0,0.0955
59320,0,0.056
59321,0,0.0589
59322,0,0.1576
59323,0,0.0692
59324,1,0.6261
59325,0,0.1282
59326,0,0.1039
59327,0,0.0607
59328,0,0.0248
59329,0,0.0545
59330,0,0.1883
59331,0,0.0184
59332,0,0.0302
59333,0,0.0088
59334,0,0.0767
59335,0,0.0423
59336,0,0.059
59337,0,0.0354
59338,0,0.0539
59339,0,0.2865
59340,0,0.3865
59341,0,0.0561
59342,0,0.0403
59343,0,0.0074
59344,0,0.066
59345,0,0.0282
59346,0,0.0249
59347,0,0.3338
59348,0,0.0176
59349,0,0.0797
59350,0,0.0291
59351,0,0.0899
59352,0,0.1729
59353,1,0.8634
59354,1,0.6154
59355,0,0.0127
59356,0,0.0103
59357,0,0.0186
59358,0,0.0742
59359,0,0.08
59360,1,0.91
59361,0,0.0208
59362,0,0.1206
59363,0,0.0124
59364,0,0.0289
59365,0,0.0187
59366,0,0.0298
59367,0,0.0546
59368,1,0.8775
59369,0,0.1375
59370,0,0.0289
59371,0,0.0251
59372,0,0.3041
59373,0,0.0588
59374,0,0.0101
59375,1,0.9998
59376,1,0.7856
59377,0,0.0508
59378,0,0.1098
59379,0,0.0513
59380,0,0.1225
59381,0,0.0329
59382,0,0.3106
59383,1,0.9018
59384,0,0.0282
59385,0,0.031
59386,0,0.1371
59387,1,0.9826
59388,1,0.9137
59389,0,0.1482
59390,0,0.0528
59391,0,0.0641
59392,0,0.0596
59393,1,0.8088
59394,1,0.544
59395,0,0.0543
59396,0,0.0505
59397,0,0.0576
59398,0,0.016
59399,0,0.0292
59400,0,0.1548
59401,0,0.0545
59402,0,0.0698
59403,0,0.0456
59404,0,0.0539
59405,0,0.0138
59406,0,0.0165
59407,0,0.0195
59408,0,0.0746
59409,0,0.0501
59410,0,0.0192
59411,0,0.0363
59412,0,0.0318
59413,0,0.0074
59414,0,0.0795
59415,0,0.1185
59416,0,0.034
59417,0,0.0244
59418,0,0.0089
59419,0,0.0069
59420,0,0.4067
59421,0,0.079
59422,0,0.0672
59423,0,0.1526
59424,1,0.7895
59425,0,0.3459
59426,0,0.0121
59427,0,0.0246
59428,0,0.0544
59429,0,0.0114
59430,0,0.0216
59431,0,0.0384
59432,0,0.0102
59433,0,0.0609
59434,0,0.0113
59435,0,0.0013
59436,0,0.0103
59437,0,0.0384
59438,0,0.3418
59439,0,0.0624
59440,0,0.0238
59441,0,0.0682
59442,0,0.0143
59443,0,0.025
59444,0,0.0803
59445,0,0.083
59446,0,0.1099
59447,0,0.0566
59448,0,0.0179
59449,0,0.0339
59450,0,0.0568
59451,1,0.8185
59452,0,0.0479
59453,0,0.0465
59454,0,0.4421
59455,0,0.0994
59456,0,0.0301
59457,1,0.7703
59458,0,0.0927
59459,0,0.1075
59460,0,0.2623
59461,0,0.0082
59462,1,0.8548
59463,0,0.0156
59464,0,0.2599
59465,0,0.1005
59466,0,0.0472
59467,0,0.0338
59468,0,0.0046
59469,0,0.043
59470,0,0.0086
59471,0,0.0249
59472,0,0.0825
59473,0,0.0303
59474,0,0.0555
59475,0,0.1
59476,0,0.0337
59477,0,0.0263
59478,0,0.0071
59479,0,0.0466
59480,0,0.0323
59481,0,0.0576
59482,1,0.9786
59483,0,0.0455
59484,0,0.0131
59485,0,0.0555
59486,0,0.2741
59487,0,0.0406
59488,0,0.0929
59489,0,0.0273
59490,0,0.0367
59491,1,0.9485
59492,0,0.0315
59493,0,0.0502
59494,0,0.0168
59495,1,0.8217
59496,0,0.0373
59497,1,0.9733
59498,0,0.0695
59499,0,0.0818
59500,1,0.9546
59501,0,0.059
59502,1,0.7956
59503,0,0.3887
59504,0,0.0093
59505,0,0.0787
59506,0,0.0183
59507,0,0.0095
59508,0,0.0329
59509,0,0.015
59510,0,0.3733
59511,0,0.0261
59512,0,0.0238
59513,1,0.5205
59514,0,0.024
59515,0,0.032
59516,0,0.0887
59517,0,0.4153
59518,0,0.0307
59519,0,0.0107
59520,0,0.0531
59521,0,0.0872
59522,0,0.2209
59523,0,0.0228
59524,0,0.0152
59525,0,0.2497
59526,0,0.2801
59527,0,0.0363
59528,0,0.0609
59529,0,0.0379
59530,1,0.7882
59531,0,0.0294
59532,0,0.0041
59533,0,0.1073
59534,0,0.0627
59535,0,0.0347
59536,0,0.075
59537,0,0.0536
59538,0,0.1531
59539,0,0.0327
59540,0,0.4705
59541,0,0.0331
59542,0,0.1107
59543,0,0.0527
59544,0,0.0438
59545,0,0.0534
59546,0,0.0404
59547,0,0.0611
59548,0,0.013
59549,0,0.0632
59550,0,0.0211
59551,0,0.0511
59552,0,0.0256
59553,0,0.0336
59554,1,0.9785
59555,0,0.0401
59556,0,0.013
59557,0,0.0104
59558,0,0.0815
59559,0,0.0553
59560,0,0.0099
59561,0,0.0284
59562,0,0.1333
59563,0,0.0002
59564,1,0.5527
59565,0,0.0538
59566,0,0.0784
59567,0,0.0232
59568,0,0.0208
59569,0,0.021
59570,0,0.2717
59571,0,0.1466
59572,0,0.0259
59573,0,0.0837
59574,1,0.9434
59575,0,0.0263
59576,0,0.0365
59577,0,0.0497
59578,0,0.236
59579,0,0.0151
59580,0,0.0224
59581,0,0.0281
59582,0,0.0201
59583,0,0.0472
59584,0,0.0109
59585,0,0.0407
59586,0,0.0247
59587,0,0.0165
59588,0,0.3293
59589,0,0.0835
59590,0,0.0084
59591,0,0.073
59592,0,0.0921
59593,0,0.0159
59594,0,0.0913
59595,0,0.0165
59596,0,0.3018
59597,1,0.9395
59598,0,0.1215
59599,0,0.0597
59600,1,0.8286
59601,0,0.0188
59602,0,0.0779
59603,0,0.0254
59604,0,0.0498
59605,0,0.0192
59606,0,0.0422
59607,0,0.0485
59608,0,0.0547
59609,0,0.0362
59610,1,0.9949
59611,0,0.0127
59612,1,0.9053
59613,0,0.0231
59614,0,0.1397
59615,0,0.0482
59616,0,0.0899
59617,0,0.0815
59618,0,0.0895
59619,0,0.0162
59620,0,0.0448
59621,0,0.023
59622,0,0.0471
59623,0,0.1206
59624,0,0.3911
59625,0,0.0614
59626,0,0.0941
59627,0,0.1758
59628,0,0.0341
59629,0,0.0252
59630,0,0.0862
59631,0,0.0086
59632,0,0.0557
59633,0,0.0338
59634,0,0.0329
59635,0,0.0372
59636,0,0.1453
59637,0,0.0662
59638,1,0.9479
59639,0,0.0265
59640,0,0.0245
59641,0,0.0181
59642,0,0.0184
59643,0,0.0756
59644,0,0.0673
59645,0,0.2931
59646,0,0.0304
59647,1,0.9626
59648,0,0.0135
59649,0,0.0527
59650,0,0.005
59651,0,0.0049
59652,0,0.0619
59653,0,0.0297
59654,0,0.0333
59655,0,0.049
59656,0,0.2543
59657,1,0.8378
59658,0,0.0182
59659,0,0.0808
59660,0,0.0782
59661,0,0.0795
59662,1,0.5712
59663,0,0.2268
59664,0,0.1113
59665,0,0.0612
59666,0,0.0568
59667,0,0.032
59668,0,0.0345
59669,0,0.0404
59670,0,0.0758
59671,0,0.0147
59672,0,0.0246
59673,0,0.0415
59674,0,0.3809
59675,0,0.0051
59676,0,0.1917
59677,1,0.8427
59678,0,0.0176
59679,0,0.0456
59680,0,0.0088
59681,0,0.0293
59682,0,0.046
59683,0,0.0113
59684,0,0.0547
59685,0,0.0794
59686,1,0.8572
59687,0,0.0613
59688,0,0.0653
59689,0,0.0652
59690,0,0.0228
59691,0,0.0077
59692,0,0.169
59693,0,0.0517
59694,0,0.0297
59695,0,0.0257
59696,1,0.7381
59697,0,0.0224
59698,0,0.1012
59699,0,0.0319
59700,0,0.3788
59701,0,0.0093
59702,0,0.0524
59703,0,0.0846
59704,0,0.0138
59705,0,0.1089
59706,0,0.058
59707,0,0.0482
59708,0,0.0325
59709,0,0.0903
59710,0,0.0514
59711,0,0.1183
59712,0,0.0418
59713,0,0.0369
59714,1,0.8144
59715,0,0.4675
59716,0,0.0694
59717,0,0.0139
59718,0,0.0916
59719,1,0.8093
59720,0,0.0895
59721,1,0.6892
59722,0,0.036
59723,0,0.0401
59724,0,0.055
59725,0,0.0474
59726,0,0.0133
59727,0,0.069
59728,0,0.0113
59729,0,0.0161
59730,0,0.079
59731,0,0.1282
59732,0,0.0332
59733,0,0.0392
59734,0,0.0374
59735,0,0.0129
59736,0,0.1033
59737,0,0.0175
59738,0,0.1525
59739,0,0.0309
59740,0,0.0424
59741,0,0.0205
59742,0,0.2171
59743,0,0.0467
59744,0,0.1528
59745,0,0.0193
59746,0,0.0337
59747,1,0.9916
59748,0,0.0175
59749,0,0.095
59750,0,0.0538
59751,0,0.0111
59752,0,0.0389
59753,0,0.02
59754,0,0.0179
59755,0,0.4453
59756,0,0.0371
59757,0,0.0146
59758,0,0.0573
59759,0,0.0354
59760,0,0.0347
59761,0,0.0278
59762,0,0.3797
59763,0,0.0084
59764,0,0.0683
59765,0,0.0126
59766,0,0.4796
59767,0,0.0678
59768,0,0.0193
59769,0,0.1141
59770,0,0.1144
59771,0,0.0137
59772,0,0.0512
59773,0,0.0211
59774,0,0.0998
59775,0,0.1042
59776,0,0.44
59777,0,0.3715
59778,0,0.0114
59779,0,0.0541
59780,0,0.0087
59781,0,0.0854
59782,0,0.0505
59783,0,0.0454
59784,0,0.0431
59785,0,0.0257
59786,0,0.1883
59787,0,0.2173
59788,0,0.0277
59789,0,0.0677
59790,0,0.0444
59791,0,0.0051
59792,0,0.0574
59793,0,0.0836
59794,1,0.9797
59795,1,0.7365
59796,0,0.0184
59797,0,0.0392
59798,0,0.0173
59799,0,0.0223
59800,0,0.0434
59801,0,0.032
59802,0,0.1479
59803,0,0.1166
59804,0,0.0946
59805,0,0.0118
59806,0,0.0434
59807,0,0.0206
59808,0,0.0073
59809,0,0.0533
59810,0,0.0162
59811,0,0.0278
59812,0,0.0284
59813,0,0.024
59814,0,0.0108
59815,1,0.5222
59816,1,0.5568
59817,0,0.0197
59818,0,0.2019
59819,0,0.07
59820,0,0.0626
59821,0,0.0843
59822,0,0.0414
59823,0,0.0609
59824,0,0.022
59825,0,0.0241
59826,0,0.0632
59827,0,0.1829
59828,0,0.0916
59829,0,0.2768
59830,0,0.0461
59831,0,0.0252
59832,0,0.0679
59833,0,0.0566
59834,0,0.0366
59835,0,0.0198
59836,0,0.0629
59837,0,0.0716
59838,0,0.07
59839,0,0.2201
59840,0,0.0624
59841,1,0.8023
59842,0,0.0205
59843,0,0.0357
59844,0,0.032
59845,0,0.1422
59846,0,0.0155
59847,0,0.0274
59848,0,0.0528
59849,0,0.0127
59850,1,0.9929
59851,0,0.006
59852,0,0.0281
59853,0,0.0343
59854,0,0.0141
59855,0,0.0279
59856,0,0.0234
59857,0,0.0948
59858,1,0.6976
59859,0,0.0882
59860,1,0.7837
59861,0,0.0182
59862,0,0.0317
59863,0,0.023
59864,0,0.0274
59865,0,0.0408
59866,0,0.085
59867,0,0.1003
59868,0,0.0485
59869,0,0.0665
59870,0,0.0087
59871,0,0.0219
59872,0,0.0511
59873,0,0.0186
59874,0,0.0367
59875,0,0.1168
59876,0,0.0155
59877,0,0.113
59878,1,0.971
59879,0,0.07
59880,1,0.6517
59881,0,0.0092
59882,0,0.0891
59883,0,0.0569
59884,0,0.0781
59885,0,0.1269
59886,0,0.0791
59887,1,0.8837
59888,0,0.0406
59889,0,0.021
59890,0,0.0173
59891,0,0.3012
59892,0,0.0128
59893,0,0.0522
59894,0,0.0645
59895,0,0.1599
59896,0,0.0146
59897,0,0.0367
59898,0,0.0361
59899,0,0.061
59900,0,0.0207
59901,1,0.7335
59902,0,0.0469
59903,0,0.0579
59904,0,0.0631
59905,0,0.0562
59906,0,0.082
59907,0,0.029
59908,0,0.0444
59909,0,0.0538
59910,0,0.1636
59911,0,0.0444
59912,0,0.0509
59913,0,0.0046
59914,0,0.0374
59915,0,0.0672
59916,0,0.0221
59917,0,0.0098
59918,0,0.015
59919,0,0.1479
59920,0,0.0493
59921,0,0.1056
59922,0,0.0372
59923,0,0.153
59924,0,0.0106
59925,1,0.8744
59926,0,0.0158
59927,0,0.0341
59928,0,0.0203
59929,0,0.0145
59930,0,0.0273
59931,0,0.021
59932,0,0.0461
59933,0,0.0475
59934,0,0.022
59935,0,0.0144
59936,0,0.0401
59937,0,0.1225
59938,0,0.0835
59939,0,0.2849
59940,0,0.4038
59941,0,0.004
59942,0,0.0152
59943,0,0.0851
59944,0,0.0134
59945,0,0.0524
59946,0,0.0637
59947,0,0.0173
59948,0,0.0307
59949,1,0.9202
59950,0,0.0273
59951,0,0.1233
59952,0,0.0161
59953,0,0.0536
59954,0,0.0766
59955,0,0.0094
59956,0,0.0178
59957,0,0.1254
59958,0,0.028
59959,0,0.06
59960,0,0.0105
59961,0,0.0707
59962,0,0.1327
59963,0,0.0153
59964,0,0.0051
59965,0,0.0189
59966,1,0.6389
59967,0,0.0584
59968,0,0.0263
59969,0,0.0456
59970,0,0.3515
59971,1,0.9711
59972,1,0.8346
59973,0,0.0582
59974,0,0.0331
59975,0,0.0981
59976,0,0.0257
59977,0,0.1354
59978,0,0.1024
59979,0,0.022
59980,1,0.9093
59981,0,0.0391
59982,1,0.9634
59983,0,0.0655
59984,0,0.0578
59985,0,0.0654
59986,0,0.0415
59987,0,0.0356
59988,1,0.5169
59989,0,0.0544
59990,0,0.0937
59991,1,0.7304
59992,0,0.0257
59993,0,0.0147
59994,0,0.0311
59995,1,0.8539
59996,0,0.0169
59997,0,0.2512
59998,0,0.0299
59999,0,0.0211
60000,0,0.0171
60001,0,0.0099
60002,0,0.0514
60003,0,0.0375
60004,0,0.0298
60005,0,0.0509
60006,0,0.1035
60007,0,0.07
60008,0,0.0189
60009,0,0.0277
60010,0,0.0386
60011,0,0.0233
60012,0,0.1332
60013,0,0.0139
60014,0,0.0921
60015,0,0.0497
60016,0,0.2394
60017,0,0.0562
60018,0,0.0607
60019,1,0.7614
60020,0,0.0665
60021,0,0.0475
60022,0,0.067
60023,0,0.0989
60024,1,0.9915
60025,0,0.0599
60026,0,0.3101
60027,1,0.6724
60028,0,0.0298
60029,1,0.9543
60030,0,0.2361
60031,0,0.0902
60032,0,0.1294
60033,0,0.0126
60034,0,0.0156
60035,0,0.118
60036,0,0.0062
60037,0,0.0125
60038,0,0.0486
60039,0,0.0185
60040,0,0.1365
60041,0,0.0579
60042,0,0.0293
60043,0,0.015
60044,0,0.0816
60045,0,0.036
60046,0,0.0989
60047,0,0.0397
60048,0,0.0041
60049,0,0.0937
60050,0,0.1526
60051,1,0.98
60052,0,0.0558
60053,0,0.0316
60054,0,0.0199
